,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
10,2023-01-31,2661949.443254815,2487181.5740458667,2679732.4872488435,2618110.5308398665,2707360.1548580113,-81913.01317802277,-171069.0629783124,-7596.048560460562,-81913.01317802277,-171069.0629783124,-7596.048560460562,0.0,0.0,0.0,2580036.4300767924
11,2023-02-28,2641238.946100687,2377530.5707151806,2585863.9180971067,2600418.5505891894,2688070.295395017,-162376.0727538662,-249155.93385193375,-75012.33165834082,-162376.0727538662,-249155.93385193375,-75012.33165834082,0.0,0.0,0.0,2478862.873346821
12,2023-03-31,2619691.014881473,2761041.1096282294,2968261.0715941857,2577665.531748677,2666503.5272992332,239603.7530396188,160160.8925391471,318616.7049147506,239603.7530396188,160160.8925391471,318616.7049147506,0.0,0.0,0.0,2859294.767921092
13,2023-04-30,2599630.1265016743,2651474.2385853333,2840620.058795718,2557446.5919326693,2645828.2589309285,147077.6755731621,75112.6631335997,214304.97285222297,147077.6755731621,75112.6631335997,214304.97285222297,0.0,0.0,0.0,2746707.8020748366
14,2023-05-31,2580183.8505972708,2715196.3815657683,2913192.2907035504,2539300.7403308307,2623659.8349618176,232899.25262644302,174275.54820529936,299215.61747471336,232899.25262644302,174275.54820529936,299215.61747471336,0.0,0.0,0.0,2813083.1032237136
15,2023-06-30,2564432.3830106216,2599361.000336127,2795402.382120488,2523241.4476884142,2609840.8392434455,130316.89878435999,67056.3597259748,189231.18259392097,130316.89878435999,67056.3597259748,189231.18259392097,0.0,0.0,0.0,2694749.2817949816
16,2023-07-31,2551457.6167111797,2304029.4619138916,2507107.450859481,2510914.5978146917,2593413.2828135816,-145877.30302630342,-205190.9173284662,-84438.23373982613,-145877.30302630342,-205190.9173284662,-84438.23373982613,0.0,0.0,0.0,2405580.313684876
17,2023-08-31,2543261.0414614915,2271039.11349419,2459175.7931219838,2498472.2279099664,2580877.7689137165,-180712.71181498512,-238776.55656030634,-123136.90483201033,-180712.71181498512,-238776.55656030634,-123136.90483201033,0.0,0.0,0.0,2362548.3296465063
18,2023-09-30,2540451.965103864,2079288.7193617295,2297395.273066195,2496066.0534797646,2581856.5373358126,-342887.0829603228,-414379.274601352,-270897.66002782097,-342887.0829603228,-414379.274601352,-270897.66002782097,0.0,0.0,0.0,2197564.8821435412
19,2023-10-31,2542370.32332639,2631176.725614171,2828739.0414198134,2504738.5909479726,2581536.6972987824,186443.9482222899,117518.91472977342,248392.48921523805,186443.9482222899,117518.91472977342,248392.48921523805,0.0,0.0,0.0,2728814.2715486796
