,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2022-03-31,2834477.1425586697,2965001.453947508,3191326.3715784643,2767460.4295492,2905352.6096801497,247154.40362330907,178642.46597661372,317025.4666872219,247154.40362330907,178642.46597661372,317025.4666872219,0.0,0.0,0.0,3081631.5461819787
1,2022-04-30,2818177.2652319157,2879097.5863666036,3082411.333746554,2751439.454319656,2884492.6335508414,162530.90079903998,94665.57398511672,231883.91552300449,162530.90079903998,94665.57398511672,231883.91552300449,0.0,0.0,0.0,2980708.1660309555
2,2022-05-31,2800976.0968273706,2937069.187290665,3135868.8697997523,2741043.379358348,2858352.4724580925,235607.80938705683,166857.03247617607,310447.5392348924,235607.80938705683,166857.03247617607,310447.5392348924,0.0,0.0,0.0,3036583.906214427
3,2022-06-30,2785130.6003128756,2820033.550432807,3025090.1304352023,2725909.3584409426,2842213.8137068474,135430.45805730176,77160.38113363962,202483.8981098713,135430.45805730176,77160.38113363962,202483.8981098713,0.0,0.0,0.0,2920561.058370177
4,2022-07-31,2768423.0244205226,2496867.2649248117,2704345.1174894557,2709750.751738779,2825797.6474648076,-171093.1734599411,-229756.8695690967,-112891.36549971785,-171093.1734599411,-229756.8695690967,-112891.36549971785,0.0,0.0,0.0,2597329.8509605816
5,2022-08-31,2750934.148611819,2424576.106973078,2635596.738927138,2691040.307820551,2803562.519322807,-221482.0499102474,-276879.9087752042,-164157.26900655625,-221482.0499102474,-276879.9087752042,-164157.26900655625,0.0,0.0,0.0,2529452.0987015716
6,2022-09-30,2733207.5979767255,2410119.8782119565,2625767.06976197,2677072.716812632,2790220.7356028715,-219589.81019048847,-299045.7690456878,-139602.34134666718,-219589.81019048847,-299045.7690456878,-139602.34134666718,0.0,0.0,0.0,2513617.787786237
7,2022-10-31,2713611.366279926,2845111.042708307,3070135.78154814,2658112.5664601005,2770208.5909653446,239715.9327182798,152314.94361456463,342164.99776736955,239715.9327182798,152314.94361456463,342164.99776736955,0.0,0.0,0.0,2953327.298998206
8,2022-11-30,2694153.910310843,2510666.741710431,2741129.822063695,2638661.2465995634,2751624.8192784707,-68012.3751347303,-141576.2892384426,2532.793543591157,-68012.3751347303,-141576.2892384426,2532.793543591157,0.0,0.0,0.0,2626141.535176113
9,2022-12-31,2673387.184279206,2610164.986358086,2849356.74861693,2616643.424617743,2731316.3731713565,53729.99650983443,-26425.109914247725,130897.89110073473,53729.99650983443,-26425.109914247725,130897.89110073473,0.0,0.0,0.0,2727117.180789041
10,2023-01-31,2652482.6020484245,2449982.3012684975,2673242.694632752,2599592.6313276235,2710021.4080765895,-89371.78914020244,-200148.8327842834,4017.141101967964,-89371.78914020244,-200148.8327842834,4017.141101967964,0.0,0.0,0.0,2563110.812908222
11,2023-02-28,2634014.293375048,2380732.075077087,2621740.2465125592,2579278.624110636,2696036.4407920125,-137766.8533725782,-241884.5881139053,-40314.10290012651,-137766.8533725782,-241884.5881139053,-40314.10290012651,0.0,0.0,0.0,2496247.44000247
12,2023-03-31,2614555.2671442307,2746398.47171449,2975447.1246700864,2559702.56468044,2674490.0239616325,246222.98932243377,150710.6006181899,331449.64510115294,246222.98932243377,150710.6006181899,331449.64510115294,0.0,0.0,0.0,2860778.2564666644
13,2023-04-30,2598144.8290597675,2645372.7909844336,2866962.3109960263,2543217.6175762075,2657473.3829372064,159006.49558790887,68891.68469795339,234789.6613366866,159006.49558790887,68891.68469795339,234789.6613366866,0.0,0.0,0.0,2757151.324647676
14,2023-05-31,2583792.2166370642,2698904.0992534696,2935544.2856644522,2531320.939295865,2644558.3470845646,235813.06858346722,155452.0954806546,313121.2319193267,235813.06858346722,155452.0954806546,313121.2319193267,0.0,0.0,0.0,2819605.2852205313
15,2023-06-30,2572823.126068388,2610475.235447953,2825133.431509107,2524279.604024317,2628748.328066617,141156.8378495219,65527.13199049929,224997.10784566292,141156.8378495219,65527.13199049929,224997.10784566292,0.0,0.0,0.0,2713979.96391791
16,2023-07-31,2563282.8115721573,2312960.560941718,2535630.7963535953,2515348.8467767923,2610024.601106503,-135894.6789726453,-214583.01075982756,-64895.865187541654,-135894.6789726453,-214583.01075982756,-64895.865187541654,0.0,0.0,0.0,2427388.132599512
17,2023-08-31,2557564.2379358346,2262588.2084269,2486085.0536597627,2512352.2817451665,2610732.059135831,-178703.60841265257,-246333.5707669472,-106251.14877452368,-178703.60841265257,-246333.5707669472,-106251.14877452368,0.0,0.0,0.0,2378860.629523182
18,2023-09-30,2555345.835697511,2104272.6906277738,2329296.7808965407,2512255.143095204,2604078.095115726,-340204.6611316238,-421039.6066663202,-257478.31866324088,-340204.6611316238,-421039.6066663202,-257478.31866324088,0.0,0.0,0.0,2215141.1745658875
19,2023-10-31,2556202.9137319205,2645712.1646010824,2865045.4551144065,2511244.0400317684,2602869.030523515,206617.63055193587,124695.75975297145,279304.3277742202,206617.63055193587,124695.75975297145,279304.3277742202,0.0,0.0,0.0,2762820.5442838566
20,2023-11-30,2559126.611973873,2507804.893935358,2740839.042585739,2516933.418219725,2604819.4457633197,62307.37986312216,-39458.441525547016,156480.5017032361,62307.37986312216,-39458.441525547016,156480.5017032361,0.0,0.0,0.0,2621433.991836995
21,2023-12-31,2564673.36619092,2496697.122039588,2725849.3920277096,2524229.858423606,2603124.2656870736,47527.139293622495,-47829.4597439252,139376.5302254791,47527.139293622495,-47829.4597439252,139376.5302254791,0.0,0.0,0.0,2612200.505484543
22,2024-01-31,2572335.023223731,2328006.497601324,2552498.1024980475,2527728.773557739,2613880.5493591637,-129248.8174244776,-192822.93318192844,-64688.98583349405,-129248.8174244776,-192822.93318192844,-64688.98583349405,0.0,0.0,0.0,2443086.2057992537
23,2024-02-29,2580730.673151684,2317750.494231186,2561239.708381653,2535641.212518643,2622563.994032743,-134004.39018703168,-219092.68846174993,-57326.761565123576,-134004.39018703168,-219092.68846174993,-57326.761565123576,0.0,0.0,0.0,2446726.2829646524
24,2024-03-31,2590531.9709561174,2731263.981387631,2955071.0234321044,2545796.448495734,2634630.9703343837,249295.05083692796,171273.24147790205,316808.46786799177,249295.05083692796,171273.24147790205,316808.46786799177,0.0,0.0,0.0,2839827.021793045
25,2024-04-30,2600017.0978636327,2654878.7176260673,2876605.5837741597,2551714.4805875076,2649422.940052827,170271.64782469306,99331.11122856358,241799.61738458127,170271.64782469306,99331.11122856358,241799.61738458127,0.0,0.0,0.0,2770288.7456883257
26,2024-05-31,2609818.395668066,2730097.181669663,2950124.9766720007,2556360.632035528,2666225.087868454,236124.61992426988,152219.10395216595,318436.1840963346,236124.61992426988,152219.10395216595,318436.1840963346,0.0,0.0,0.0,2845943.015592336
27,2024-06-30,2619303.5225755824,2621137.2632166054,2857257.7179166693,2561570.3734478373,2682861.081964852,125288.52048039922,44023.263522496214,211987.1933261474,125288.52048039922,44023.263522496214,211987.1933261474,0.0,0.0,0.0,2744592.0430559814
28,2024-07-31,2629104.8203800153,2280491.2739733197,2495681.0258761873,2569479.1457047053,2697701.995771086,-241570.35421391547,-323024.7251064133,-152502.10014614643,-241570.35421391547,-323024.7251064133,-152502.10014614643,0.0,0.0,0.0,2387534.4661661
29,2024-08-31,2638906.118184448,2206141.563080276,2443413.5030165897,2571848.2461554143,2716795.601771877,-313521.69864687347,-419320.64841045334,-213049.8420063993,-313521.69864687347,-419320.64841045334,-213049.8420063993,0.0,0.0,0.0,2325384.419537575
30,2024-09-30,2648391.2450919645,2384024.576901969,2943307.170761478,2571327.0675181276,2734327.1209501005,20158.016099573324,-191653.9471452964,241381.77903981268,20158.016099573324,-191653.9471452964,241381.77903981268,0.0,0.0,0.0,2668549.2611915376
31,2024-10-31,2658192.5428963974,2690169.887741984,3259817.262871575,2569631.1609267443,2755800.4144097106,315170.1865532359,39253.08069937752,631932.5298940825,315170.1865532359,39253.08069937752,631932.5298940825,0.0,0.0,0.0,2973362.7294496335
32,2024-11-30,2667677.669803913,2057637.663732324,2630647.8338805567,2566247.2764967727,2772172.056755046,-326580.288769685,-579071.6490388848,-86085.81668299431,-326580.288769685,-579071.6490388848,-86085.81668299431,0.0,0.0,0.0,2341097.381034228
33,2024-12-31,2677478.9676083466,2435549.6605343893,3010138.4998089774,2564750.996933188,2790505.39173889,59487.71507234675,-213689.5631613861,311894.99502253736,59487.71507234675,-213689.5631613861,311894.99502253736,0.0,0.0,0.0,2736966.6826806935
34,2025-01-31,2687280.2654127795,2390292.6517327256,2941749.1327625643,2563076.735544239,2812451.316473237,-11479.085892797288,-258556.05020736862,251303.3200015329,-11479.085892797288,-258556.05020736862,251303.3200015329,0.0,0.0,0.0,2675801.179519982
35,2025-02-28,2696133.050526461,2388832.0945576425,2721644.785054604,2558652.448202691,2832105.90282304,-135766.03683238718,-204055.11485846655,-72167.5290385235,-135766.03683238718,-204055.11485846655,-72167.5290385235,0.0,0.0,0.0,2560367.013694074
36,2025-03-31,2705934.348330894,2786975.3264493467,3122280.0450252434,2554275.2407952193,2853608.026305039,248179.61923979234,177188.3257895326,303953.9629716599,248179.61923979234,177188.3257895326,303953.9629716599,0.0,0.0,0.0,2954113.9675706862
37,2025-04-30,2715419.47523841,2702291.1688599903,3047310.2195350714,2548479.931960399,2876248.180476266,166287.46768938872,103531.19560276886,230791.37044861,166287.46768938872,103531.19560276886,230791.37044861,0.0,0.0,0.0,2881706.9429277987
38,2025-05-31,2725220.773042843,2771908.3263286534,3136488.2683711485,2542130.7634141906,2899885.884232468,235711.14038765267,166959.5461357597,302031.3482931715,235711.14038765267,166959.5461357597,302031.3482931715,0.0,0.0,0.0,2960931.913430496
39,2025-06-30,2734705.899950359,2661229.627856596,3071393.59711438,2536000.1223922474,2925315.1203375096,130135.27468911004,61523.90856355599,191246.58127068906,130135.27468911004,61523.90856355599,191246.58127068906,0.0,0.0,0.0,2864841.174639469
40,2025-07-31,2744507.197754792,2325234.5430906564,2743414.5151464394,2530285.1371653317,2952013.757596859,-206335.54284350353,-272024.60091632575,-140271.4754062733,-206335.54284350353,-272024.60091632575,-140271.4754062733,0.0,0.0,0.0,2538171.6549112885
41,2025-08-31,2754308.4955592253,2258446.5600705678,2712139.9464098206,2526841.828798398,2977266.7565537784,-266431.2141722201,-342830.4704972393,-197071.43355043133,-266431.2141722201,-342830.4704972393,-197071.43355043133,0.0,0.0,0.0,2487877.281387005
