,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
12,2023-03-31,2614386.543087008,2736093.4537641895,2998730.0311596687,2557564.9700547587,2668592.114526435,248354.43994378866,160231.86101145786,339045.0966805739,248354.43994378866,160231.86101145786,339045.0966805739,0.0,0.0,0.0,2862740.9830307965
13,2023-04-30,2596185.8554894663,2617850.7088709655,2882372.673780495,2540096.1729436973,2649281.887165084,152245.59017016256,50141.42767880533,247546.57183897938,152245.59017016256,50141.42767880533,247546.57183897938,0.0,0.0,0.0,2748431.445659629
14,2023-05-31,2579455.1796931867,2689601.534592814,2921154.2061391734,2529560.769608766,2630699.036353679,224182.3773566837,138082.69125614082,297461.03228527034,224182.3773566837,138082.69125614082,297461.03228527034,0.0,0.0,0.0,2803637.5570498705
15,2023-06-30,2565609.5362349157,2589112.5792444623,2835140.530064621,2517601.0013231165,2612359.3325643144,147266.18026766795,64063.02470615407,229689.91833573565,147266.18026766795,64063.02470615407,229689.91833573565,0.0,0.0,0.0,2712875.7165025836
16,2023-07-31,2554645.454116679,2291983.757191189,2526213.7182396813,2511975.7436078065,2601011.954992758,-148548.26371022197,-214923.87982293768,-80541.6138033567,-148548.26371022197,-214923.87982293768,-80541.6138033567,0.0,0.0,0.0,2406097.1904064566
17,2023-08-31,2546759.915867426,2247918.8673755527,2478196.3686522674,2500508.2379460526,2594785.236752958,-180584.04742193193,-253691.89050549522,-106577.31971978705,-180584.04742193193,-253691.89050549522,-106577.31971978705,0.0,0.0,0.0,2366175.868445494
18,2023-09-30,2543308.096888305,2087707.626619901,2322462.6245928146,2495036.1075841514,2589092.9225459117,-335226.22791572544,-415847.0122345141,-241553.24968280632,-335226.22791572544,-415847.0122345141,-241553.24968280632,0.0,0.0,0.0,2208081.86897258
19,2023-10-31,2543600.2276180666,2621979.452702681,2861708.0221892074,2498944.308060696,2590158.505601215,191110.88942842893,111658.94871250351,260682.17866855653,191110.88942842893,111658.94871250351,260682.17866855653,0.0,0.0,0.0,2734711.1170464954
20,2023-11-30,2548024.152523719,2486026.336001862,2742460.4329713853,2505203.132827221,2590262.832837044,65387.29240107093,-41605.393257901,164594.50667759718,65387.29240107093,-41605.393257901,164594.50667759718,0.0,0.0,0.0,2613411.4449247895
21,2023-12-31,2555368.5376439737,2507652.630129667,2767899.9130176916,2512083.763212984,2597612.9804997044,74450.81385102042,-16178.00520198478,172934.0003658921,74450.81385102042,-16178.00520198478,172934.0003658921,0.0,0.0,0.0,2629819.351494994
22,2024-01-31,2565050.2367601953,2328254.020458666,2567002.114804079,2525932.5748639684,2605409.329379997,-120981.1310247461,-184845.22091123683,-47436.6371453271,-120981.1310247461,-184845.22091123683,-47436.6371453271,0.0,0.0,0.0,2444069.105735449
23,2024-02-29,2575750.5568118,2287339.6791730095,2550340.1512934715,2535119.683496052,2617774.3661496057,-153821.15766392692,-232292.79768820122,-77676.88323079591,-153821.15766392692,-232292.79768820122,-77676.88323079591,0.0,0.0,0.0,2421929.3991478733
24,2024-03-31,2588087.9465872752,2705520.327472209,2960789.38073488,2546294.175503158,2633644.0557984356,247621.60609786693,164262.00834008027,336959.90486149356,247621.60609786693,164262.00834008027,336959.90486149356,0.0,0.0,0.0,2835709.552685142
25,2024-04-30,2600027.356047413,2645265.2365193404,2922481.382867721,2552967.45788044,2648094.0340700475,187142.0881575326,104277.38535841487,272591.15124150703,187142.0881575326,104277.38535841487,272591.15124150703,0.0,0.0,0.0,2787169.4442049456
26,2024-05-31,2612364.745822888,2725573.171427233,2980473.642988165,2560860.6836151686,2668007.978158703,236941.07801464733,143995.8357794445,330248.1486030653,236941.07801464733,143995.8357794445,330248.1486030653,0.0,0.0,0.0,2849305.823837535
27,2024-06-30,2624304.1552830255,2617062.262338071,2878210.76987405,2564939.0062903105,2690801.7869062456,123154.87617141135,15816.410349255975,233979.31101593236,123154.87617141135,15816.410349255975,233979.31101593236,0.0,0.0,0.0,2747459.031454437
28,2024-07-31,2636641.5450585005,2274521.9662111057,2516602.6716656946,2567261.3309190813,2713604.7666053395,-245072.70546045047,-332034.5016579654,-156429.48857625472,-245072.70546045047,-332034.5016579654,-156429.48857625472,0.0,0.0,0.0,2391568.83959805
29,2024-08-31,2648978.934833976,2204212.4835043247,2445635.512123399,2568030.4438204803,2736533.898248506,-323042.8848419411,-424991.5280280732,-204205.92645329674,-323042.8848419411,-424991.5280280732,-204205.92645329674,0.0,0.0,0.0,2325936.0499920347
30,2024-09-30,2660918.344294113,2311336.5137693053,2878375.5978691936,2571315.453881653,2751751.9727335316,-51020.320457383015,-265461.20149638073,139405.8282828252,-51020.320457383015,-265461.20149638073,139405.8282828252,0.0,0.0,0.0,2609898.02383673
31,2024-10-31,2673255.734069588,2770570.5620216797,3300392.753264385,2576526.6410057866,2772978.0786750303,361632.6613042788,112850.12445300446,583220.2065404308,361632.6613042788,112850.12445300446,583220.2065404308,0.0,0.0,0.0,3034888.395373867
32,2024-11-30,2685195.1435297257,2127654.844376269,2735558.2162007303,2579139.323973557,2793563.1407162584,-261263.42018143096,-508799.81793519435,18042.873136035243,-261263.42018143096,-508799.81793519435,18042.873136035243,0.0,0.0,0.0,2423931.723348295
33,2024-12-31,2697532.5333052007,2418657.683757676,3051645.129687338,2574695.2903486076,2820784.6314623565,29309.889677410476,-224618.80056006034,334412.04324343044,29309.889677410476,-224618.80056006034,334412.04324343044,0.0,0.0,0.0,2726842.422982611
34,2025-01-31,2709869.923080676,2424768.3756189756,3021776.1911006775,2569497.8012171807,2845014.7262414917,-2657.918653467419,-283479.3897727184,289680.8190035733,-2657.918653467419,-283479.3897727184,289680.8190035733,0.0,0.0,0.0,2707212.0044272086
35,2025-02-28,2721013.371910137,2379887.5359476823,2763599.8443774125,2564736.180433448,2866916.724184382,-150435.76556642147,-216967.04287103718,-76232.55544739834,-150435.76556642147,-216967.04287103718,-76232.55544739834,0.0,0.0,0.0,2570577.6063437155
36,2025-03-31,2733350.7616856126,2769771.0886185155,3191006.417446645,2561297.11521539,2895381.3305647024,248013.08212866247,181282.59539275526,313405.7637237567,248013.08212866247,181282.59539275526,313405.7637237567,0.0,0.0,0.0,2981363.843814275
37,2025-04-30,2745290.1711457497,2693969.8464083006,3127937.9486615187,2560602.3159080385,2921702.1569686607,175380.4890032554,105143.6702560306,243954.2799727496,175380.4890032554,105143.6702560306,243954.2799727496,0.0,0.0,0.0,2920670.6601490052
38,2025-05-31,2757627.560921225,2759292.600706926,3216397.2572497795,2550893.9693429107,2954418.3409918877,232238.8552852975,160834.82802363776,305527.34175184526,232238.8552852975,160834.82802363776,305527.34175184526,0.0,0.0,0.0,2989866.416206523
39,2025-06-30,2769566.9703813624,2659921.1261960836,3133064.8389304876,2541168.3801100263,2987974.847164079,130641.11616072679,49894.51783417183,221772.3048408662,130641.11616072679,49894.51783417183,221772.3048408662,0.0,0.0,0.0,2900208.086542089
40,2025-07-31,2781904.360156838,2327261.1094749183,2825228.0373567087,2539676.067059643,3021163.3091573156,-213020.13945023165,-279790.29086592636,-144327.43093429945,-213020.13945023165,-279790.29086592636,-144327.43093429945,0.0,0.0,0.0,2568884.2207066063
41,2025-08-31,2794241.749932313,2251515.6588644884,2801154.0909552635,2525422.9910353944,3054162.337141394,-273690.90555346484,-348678.65982640826,-193949.24677832978,-273690.90555346484,-348678.65982640826,-193949.24677832978,0.0,0.0,0.0,2520550.844378848
