,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
20,2023-11-30,2548158.3436887623,2509844.914001944,2725642.359464179,2507759.147716137,2588393.4463585857,63199.831880110374,-23782.9199614281,155933.2941982589,63199.831880110374,-23782.9199614281,155933.2941982589,0.0,0.0,0.0,2611358.1755688726
21,2023-12-31,2557131.6097335704,2518083.0551152187,2739028.5720349094,2516891.2310834653,2597897.3138001096,63436.73244188453,-20384.17857473571,157957.20144705506,63436.73244188453,-20384.17857473571,157957.20144705506,0.0,0.0,0.0,2620568.342175455
22,2024-01-31,2569032.807128449,2326385.863822216,2545162.651608201,2525106.271855881,2616332.0091092186,-137700.03892544928,-210581.03515475814,-62400.212003920766,-137700.03892544928,-210581.03515475814,-62400.212003920766,0.0,0.0,0.0,2431332.7682029996
23,2024-02-29,2582132.2867142195,2317113.015097659,2567130.114939495,2538821.571969368,2625004.848389403,-147352.0645726783,-227701.42440831882,-68874.8778225922,-147352.0645726783,-227701.42440831882,-68874.8778225922,0.0,0.0,0.0,2434780.222141541
24,2024-03-31,2595434.2697921656,2735001.8236866826,2948205.0378126176,2549399.302140001,2639244.78864779,258459.9484657329,192418.0650619486,314577.7177870491,258459.9484657329,192418.0650619486,314577.7177870491,0.0,0.0,0.0,2853894.2182578985
25,2024-04-30,2608307.1566417906,2651864.1272882815,2884184.163142616,2563387.877403678,2657907.0014390056,161836.1671159051,76522.96010955983,241025.81095580853,161836.1671159051,76522.96010955983,241025.81095580853,0.0,0.0,0.0,2770143.323757696
26,2024-05-31,2621609.1397197368,2740042.2879449767,2974714.664047537,2569341.650469344,2674948.8612402775,232830.3572094609,139050.3348308035,323708.6242892324,232830.3572094609,139050.3348308035,323708.6242892324,0.0,0.0,0.0,2854439.4969291976
27,2024-06-30,2634482.026569362,2627549.7676973487,2853846.5230932967,2574657.6780048814,2694523.8358491804,106728.65511038298,29331.065647284304,176710.295154011,106728.65511038298,29331.065647284304,176710.295154011,0.0,0.0,0.0,2741210.6816797447
28,2024-07-31,2647784.009647308,2293998.009142207,2504699.4326506876,2575829.488136882,2714260.6315510934,-249566.38241755698,-353308.6837186277,-162791.2990824653,-249566.38241755698,-353308.6837186277,-162791.2990824653,0.0,0.0,0.0,2398217.627229751
29,2024-08-31,2661085.9927252536,2203964.18277727,2433814.0169556257,2588201.905978813,2736441.7714374075,-343964.21941739053,-450351.34097706847,-249774.9528453006,-343964.21941739053,-450351.34097706847,-249774.9528453006,0.0,0.0,0.0,2317121.773307863
30,2024-09-30,2673958.879574879,2397983.5906740567,2990468.074097217,2590797.2124159904,2760877.9281280544,27882.825795259225,-245446.7353975306,276487.1971453427,27882.825795259225,-245446.7353975306,276487.1971453427,0.0,0.0,0.0,2701841.7053701384
31,2024-10-31,2687260.8626528247,2720548.2715337714,3262715.2810089253,2600882.456187614,2781321.02024629,301132.16875369765,56554.24980719711,591084.4385156746,301132.16875369765,56554.24980719711,591084.4385156746,0.0,0.0,0.0,2988393.0314065223
32,2024-11-30,2700133.7495024498,2199540.8312379476,2682348.0807779483,2599314.873807699,2803281.0716850664,-262415.3786305613,-451066.329954085,-38237.21990179843,-262415.3786305613,-451066.329954085,-38237.21990179843,0.0,0.0,0.0,2437718.3708718885
33,2024-12-31,2713435.732580396,2427116.717680274,2963784.0875373296,2598911.4640140967,2827188.464580406,1133.533694635064,-272831.8966364593,247454.5360095663,1133.533694635064,-272831.8966364593,247454.5360095663,0.0,0.0,0.0,2714569.266275031
34,2025-01-31,2726737.715658342,2437436.243716913,2970303.940418907,2595258.2297331328,2851465.3576551485,-18267.10533074747,-292458.1637585967,255690.22352485568,-18267.10533074747,-292458.1637585967,255690.22352485568,0.0,0.0,0.0,2708470.6103275944
35,2025-02-28,2738752.4100513253,2423245.724095794,2748108.7295165192,2594354.761928741,2875137.9614152713,-151706.08570492404,-206991.89380464412,-84419.65052952607,-151706.08570492404,-206991.89380464412,-84419.65052952607,0.0,0.0,0.0,2587046.3243464013
36,2025-03-31,2752054.3931292715,2814228.786870392,3172188.3233178104,2586513.686850505,2904845.1730079246,252854.22020283085,187668.2556165862,306643.43203373963,252854.22020283085,187668.2556165862,306643.43203373963,0.0,0.0,0.0,3004908.613332102
37,2025-04-30,2764927.2799788965,2726265.3622019445,3101182.607602849,2580173.1097650807,2932957.140606222,156567.90018647915,99821.14315603017,217304.5485522157,156567.90018647915,99821.14315603017,217304.5485522157,0.0,0.0,0.0,2921495.1801653756
38,2025-05-31,2778229.263056842,2793392.9539823965,3206381.359051173,2573504.1371689728,2972666.8981446377,230436.3445179455,160844.9070597531,298548.4448599039,230436.3445179455,160844.9070597531,298548.4448599039,0.0,0.0,0.0,3008665.6075747875
39,2025-06-30,2791102.149906467,2682528.01384882,3129878.884157647,2562234.080938762,3004495.1171773626,118760.76000899401,56849.40982150771,180011.53791545986,118760.76000899401,56849.40982150771,180011.53791545986,0.0,0.0,0.0,2909862.909915461
40,2025-07-31,2804404.1329844133,2349333.847175868,2811899.0659019565,2552046.855005505,3035114.240179226,-216974.22685539798,-284727.28491129447,-142070.55381976443,-216974.22685539798,-284727.28491129447,-142070.55381976443,0.0,0.0,0.0,2587429.906129015
41,2025-08-31,2817706.1160623594,2268957.097276008,2784718.5128103183,2547860.2297866913,3067269.765433153,-288679.15347752103,-356569.9565011042,-206441.05081709352,-288679.15347752103,-356569.9565011042,-206441.05081709352,0.0,0.0,0.0,2529026.9625848383
42,2025-09-30,2830579.0029119845,2345990.682111774,3090290.1413854016,2542345.777375985,3105735.14839633,-100008.49067521632,-270112.67894402327,62095.81831387555,-100008.49067521632,-270112.67894402327,62095.81831387555,0.0,0.0,0.0,2730570.512236768
43,2025-10-31,2843880.98598993,2753398.572707963,3452896.5068281502,2531613.2410715516,3149975.382853398,265982.66521805705,123335.39936375624,448324.7047738715,265982.66521805705,123335.39936375624,448324.7047738715,0.0,0.0,0.0,3109863.651207987
44,2025-11-30,2856753.872839555,2312252.8231212148,3099291.2828199845,2509217.823826246,3183915.689916735,-154936.9479398265,-267809.7282952597,-17594.508759909473,-154936.9479398265,-267809.7282952597,-17594.508759909473,0.0,0.0,0.0,2701816.9248997285
45,2025-12-31,2870055.8559175013,2480538.026459034,3275495.383845583,2498300.0749172363,3224616.8979030144,23809.211252537716,-141090.79938148166,168641.43616438526,23809.211252537716,-141090.79938148166,168641.43616438526,0.0,0.0,0.0,2893865.067170039
46,2026-01-31,2883357.8389954474,2387524.737456064,3238913.7520289198,2492979.813852921,3264146.167732449,-57150.88334359016,-248185.62022471314,125779.43406520071,-57150.88334359016,-248185.62022471314,125779.43406520071,0.0,0.0,0.0,2826206.9556518574
47,2026-02-28,2895372.5333884307,2302190.387735239,3156834.4554970693,2474183.6586808795,3303816.600407154,-155681.08425717862,-228994.915401619,-70424.13922782555,-155681.08425717862,-228994.915401619,-70424.13922782555,0.0,0.0,0.0,2739691.4491312522
