,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
32,2024-11-30,2673812.810110543,2063221.9579918352,2564509.930874591,2578156.420894784,2772410.0317706484,-360175.23557461484,-562661.6038547494,-177518.3866995568,-360175.23557461484,-562661.6038547494,-177518.3866995568,0.0,0.0,0.0,2313637.574535928
33,2024-12-31,2685387.8198552052,2430618.5748769045,2945929.77340579,2584703.808302897,2798288.6436836026,-305.2842524121259,-255480.42440442223,242670.9048449495,-305.2842524121259,-255480.42440442223,242670.9048449495,0.0,0.0,0.0,2685082.535602793
34,2025-01-31,2696962.8295998685,2527147.3055961616,2986149.2313094265,2585803.554674906,2821886.1102756583,62257.98178231018,-156938.51068738103,284921.22866312286,62257.98178231018,-156938.51068738103,284921.22866312286,0.0,0.0,0.0,2759220.8113821787
35,2025-02-28,2707417.677111177,2419773.9028392155,2733424.2958730785,2588422.9452349828,2841533.2133749896,-141146.77543848538,-202543.71004762073,-71131.0215228697,-141146.77543848538,-202543.71004762073,-71131.0215228697,0.0,0.0,0.0,2566270.9016726916
36,2025-03-31,2718992.6868558396,2808343.8712278027,3150477.128729166,2585322.8035504934,2863833.9815024477,252879.1970995856,185455.51667925165,329062.6098173174,252879.1970995856,185455.51667925165,329062.6098173174,0.0,0.0,0.0,2971871.883955425
37,2025-04-30,2730194.3091893843,2734067.124704741,3080001.6564072035,2585133.3655528356,2890246.4289113227,167979.51119914785,102581.52604677217,220866.36827640323,167979.51119914785,102581.52604677217,220866.36827640323,0.0,0.0,0.0,2898173.8203885322
38,2025-05-31,2741769.318934047,2811823.935370466,3168049.8022233946,2581795.7442809963,2915461.945103176,241235.38732840185,175674.12198085827,303064.774313176,241235.38732840185,175674.12198085827,303064.774313176,0.0,0.0,0.0,2983004.706262449
39,2025-06-30,2752970.941267592,2683760.9137475137,3079630.0066526583,2578750.351932687,2941574.5697815833,131778.2705043152,62528.28288443269,206940.30235427665,131778.2705043152,62528.28288443269,206940.30235427665,0.0,0.0,0.0,2884749.2117719073
40,2025-07-31,2764545.9510122547,2361327.2565931324,2779190.584577632,2577083.188955169,2973324.543881955,-200726.63424029498,-275111.7355366264,-126631.79366177518,-200726.63424029498,-275111.7355366264,-126631.79366177518,0.0,0.0,0.0,2563819.31677196
41,2025-08-31,2776120.960756918,2284504.8385201064,2731473.009145304,2565268.2669750033,3004255.5143499323,-273895.16819533514,-344200.3009605136,-203754.16567355447,-273895.16819533514,-344200.3009605136,-203754.16567355447,0.0,0.0,0.0,2502225.7925615828
