,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
13,2023-04-30,2608339.8822745685,2631691.206615489,2861801.4043334248,2546704.554913448,2668940.9595036344,135885.3631309269,44911.87271122046,224130.67606520254,135885.3631309269,44911.87271122046,224130.67606520254,0.0,0.0,0.0,2744225.2454054956
14,2023-05-31,2589655.4348397595,2715995.9899863857,2948815.2102987925,2526091.9733208404,2650150.812569544,241306.50220184177,149436.2895653719,332609.66651532066,241306.50220184177,149436.2895653719,332609.66651532066,0.0,0.0,0.0,2830961.937041601
15,2023-06-30,2574361.847340739,2593659.396053416,2832543.8241079557,2512208.438266642,2635317.124709767,139085.81398329607,48625.891825734805,219860.95145586386,139085.81398329607,48625.891825734805,219860.95145586386,0.0,0.0,0.0,2713447.661324035
16,2023-07-31,2561924.141432602,2282572.6671276405,2513241.0531862658,2501086.614063474,2623605.392449402,-154338.82875853154,-233245.1003786601,-72710.88124352998,-154338.82875853154,-233245.1003786601,-72710.88124352998,0.0,0.0,0.0,2407585.3126740702
17,2023-08-31,2553215.0823517013,2244961.736175137,2491574.5920469663,2494966.0844505825,2613463.824212793,-185140.28621661023,-270261.5573940701,-105264.60553692651,-185140.28621661023,-270261.5573940701,-105264.60553692651,0.0,0.0,0.0,2368074.796135091
18,2023-09-30,2549641.870146855,2093760.1696727478,2322260.2484736918,2501609.597165478,2607224.015843579,-339488.86355633504,-415083.21691496804,-258561.07220376705,-339488.86355633504,-415083.21691496804,-258561.07220376705,0.0,0.0,0.0,2210153.0065905196
19,2023-10-31,2549758.047491969,2618958.368429964,2863163.938182236,2502253.3761608424,2598266.1672421754,185669.9023692419,95997.08953892531,271643.04328524595,185669.9023692419,95997.08953892531,271643.04328524595,0.0,0.0,0.0,2735427.949861211
20,2023-11-30,2552691.4317413107,2501440.0292719146,2738983.697626325,2506382.822678005,2600285.20519407,68693.56671064698,-38397.77277183394,183388.74620076048,68693.56671064698,-38397.77277183394,183388.74620076048,0.0,0.0,0.0,2621384.998451958
21,2023-12-31,2559941.534853946,2512052.7447108296,2744965.4307024395,2515433.526474057,2605872.374926965,71430.74385202203,-4644.292123394405,156843.02456093067,71430.74385202203,-4644.292123394405,156843.02456093067,0.0,0.0,0.0,2631372.278705968
22,2024-01-31,2570309.0180491335,2321479.0875458443,2538484.983204016,2523647.6039589937,2608855.1680828556,-139110.91497457924,-194111.75906065913,-77413.49830267653,-139110.91497457924,-194111.75906065913,-77413.49830267653,0.0,0.0,0.0,2431198.1030745544
23,2024-02-29,2582177.3968795543,2335553.6398024657,2584284.7930603945,2537340.630049285,2624485.376003625,-130247.51958128263,-211837.68642087988,-51865.89598996134,-130247.51958128263,-211837.68642087988,-51865.89598996134,0.0,0.0,0.0,2451929.8772982717
24,2024-03-31,2596041.202174249,2733657.68119544,2955173.489749345,2551411.6571471924,2642001.572787481,250685.99390473866,163538.31931417866,331845.1222303793,250685.99390473866,163538.31931417866,331845.1222303793,0.0,0.0,0.0,2846727.196078988
25,2024-04-30,2609457.7879433082,2660497.6312979856,2905803.918781044,2556893.8790475703,2657912.9345734403,165601.20173795064,84220.71346480833,254890.54348931232,165601.20173795064,84220.71346480833,254890.54348931232,0.0,0.0,0.0,2775058.989681259
26,2024-05-31,2623321.593238003,2706009.787710063,2956731.2160605504,2565895.629030201,2678739.36531615,209330.44245244004,122629.27960454188,297027.674301148,209330.44245244004,122629.27960454188,297027.674301148,0.0,0.0,0.0,2832652.035690443
27,2024-06-30,2636738.179007062,2652120.443239715,2885283.267233176,2572009.3084851434,2699326.345821815,125175.9821761937,38383.36288638297,212922.7295744319,125175.9821761937,38383.36288638297,212922.7295744319,0.0,0.0,0.0,2761914.1611832557
28,2024-07-31,2650601.9843017566,2272916.5912194788,2507607.717169398,2575407.9622221645,2717849.6729749064,-264211.50421607273,-364706.45214538113,-165563.96404416426,-264211.50421607273,-364706.45214538113,-165563.96404416426,0.0,0.0,0.0,2386390.480085684
29,2024-08-31,2664465.7895964514,2219710.7511962377,2450140.5789369433,2582126.9166046595,2739348.19879215,-340239.2504430648,-452642.33690718387,-222722.1658799942,-340239.2504430648,-452642.33690718387,-222722.1658799942,0.0,0.0,0.0,2324226.539153387
30,2024-09-30,2677882.375365511,2417326.839858056,2968546.3870719187,2588547.0340604754,2763411.4271322256,33871.065166087166,-251352.7824312541,254277.6913809208,33871.065166087166,-251352.7824312541,254277.6913809208,0.0,0.0,0.0,2711753.4405315984
31,2024-10-31,2691746.1806602054,2751026.5374424173,3290278.4087598557,2594540.689838423,2788910.800382734,335947.2648111284,95188.12837633194,605302.4582774073,335947.2648111284,95188.12837633194,605302.4582774073,0.0,0.0,0.0,3027693.445471334
32,2024-11-30,2705162.766429265,2108417.019259314,2723488.2477955986,2598652.8170874408,2813409.889837915,-281712.21059468336,-538283.7050082623,-42562.54348492024,-281712.21059468336,-538283.7050082623,-42562.54348492024,0.0,0.0,0.0,2423450.5558345816
33,2024-12-31,2719026.5717239594,2414082.5533936312,2957650.560653351,2601754.605543068,2842077.93316283,-43040.93164368251,-297795.46071634564,193418.97323359118,-43040.93164368251,-297795.46071634564,193418.97323359118,0.0,0.0,0.0,2675985.640080277
34,2025-01-31,2732890.377018654,2438170.8554040426,3030330.0150905037,2599497.505408354,2873525.6940509668,8881.696692850928,-259844.64418100455,283689.5625161147,8881.696692850928,-259844.64418100455,283689.5625161147,0.0,0.0,0.0,2741772.0737115047
35,2025-02-28,2745412.5237364424,2420517.828219479,2801397.1505719083,2597364.9798373836,2901609.00438208,-139064.10868519786,-210405.08766915352,-74028.08057738566,-139064.10868519786,-210405.08766915352,-74028.08057738566,0.0,0.0,0.0,2606348.4150512447
36,2025-03-31,2759276.3290311373,2826562.9136402095,3191797.0970738786,2601410.5910190726,2934083.720711673,246996.15056826902,174583.96119717116,310860.831468473,246996.15056826902,174583.96119717116,310860.831468473,0.0,0.0,0.0,3006272.4795994065
37,2025-04-30,2772692.9148001964,2713027.8006679337,3141380.675999522,2595046.469410073,2968994.066848751,155210.34548940565,86761.32863039251,224805.50606023823,155210.34548940565,86761.32863039251,224805.50606023823,0.0,0.0,0.0,2927903.260289602
38,2025-05-31,2786556.7200948913,2775120.722782197,3239779.7041236563,2584760.5978376917,3003545.9037817647,219528.98552060343,137997.28450174825,301248.2046890924,219528.98552060343,137997.28450174825,301248.2046890924,0.0,0.0,0.0,3006085.705615495
39,2025-06-30,2799973.305863951,2699483.11699552,3169109.2207454573,2574658.7089620847,3039318.5433069845,129456.22890342001,63151.327201025124,194323.66843043847,129456.22890342001,63151.327201025124,194323.66843043847,0.0,0.0,0.0,2929429.5347673707
40,2025-07-31,2813837.1111586452,2320438.0642015175,2860655.8213457195,2562488.7249218035,3085021.262751904,-227586.6572895458,-305331.52017912874,-146969.25657364193,-227586.6572895458,-305331.52017912874,-146969.25657364193,0.0,0.0,0.0,2586250.4538690993
41,2025-08-31,2827700.9164533396,2272367.8178741373,2823408.619903856,2552899.5647797007,3122598.9148631264,-286220.5564884939,-368745.6759620422,-210482.85068572115,-286220.5564884939,-368745.6759620422,-210482.85068572115,0.0,0.0,0.0,2541480.3599648457
42,2025-09-30,2841117.502222399,2379995.9252322116,3135394.9302528985,2544258.421801677,3159339.486987758,-89729.22678761069,-277408.1908699028,63951.443663490834,-89729.22678761069,-277408.1908699028,63951.443663490834,0.0,0.0,0.0,2751388.2754347883
43,2025-10-31,2854981.3075170936,2753864.624660203,3540069.0382152507,2528032.9176547974,3197506.902165962,282773.0907446306,121475.14958567936,453811.2254124776,282773.0907446306,121475.14958567936,453811.2254124776,0.0,0.0,0.0,3137754.398261724
44,2025-11-30,2868397.893286153,2318984.292395008,3100345.646750855,2512319.5510292053,3240888.5956972796,-166399.21237702857,-306906.3136603483,-22179.53922978183,-166399.21237702857,-306906.3136603483,-22179.53922978183,0.0,0.0,0.0,2701998.6809091247
45,2025-12-31,2882261.6985808476,2459978.268655129,3315618.57867976,2500950.403308059,3285372.886786462,-2786.0633375799293,-168168.71186107607,154674.85618243364,-2786.0633375799293,-168168.71186107607,154674.85618243364,0.0,0.0,0.0,2879475.6352432678
46,2026-01-31,2896125.5038755424,2415108.742942236,3298105.91670627,2490230.335182528,3333917.2040031557,-39176.739231968364,-231480.84073742924,146023.46664632848,-39176.739231968364,-231480.84073742924,146023.46664632848,0.0,0.0,0.0,2856948.764643574
47,2026-02-28,2908647.650593331,2311242.252358065,3244819.901143633,2472285.9303764524,3370282.981757416,-147406.96851540904,-237359.16408703505,-63932.928645421074,-147406.96851540904,-237359.16408703505,-63932.928645421074,0.0,0.0,0.0,2761240.682077922
48,2026-03-31,2922511.4558880255,2711445.1841323706,3675778.887984747,2454071.498741952,3410018.4334852495,243456.82185691432,178022.1801119002,312737.2108525386,243456.82185691432,178022.1801119002,312737.2108525386,0.0,0.0,0.0,3165968.2777449396
49,2026-04-30,2935928.041657085,2577979.504220334,3616143.332739452,2441929.1756596076,3462275.122231367,145301.8161665148,76494.89709775892,216773.91430392562,145301.8161665148,76494.89709775892,216773.91430392562,0.0,0.0,0.0,3081229.8578236
50,2026-05-31,2949791.8469517794,2680028.9099152223,3731360.8384607374,2427047.351805631,3510592.5207652925,230191.89086277867,149372.0219006486,306678.021851661,230191.89086277867,149372.0219006486,306678.021851661,0.0,0.0,0.0,3179983.737814558
