,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
26,2024-05-31,2615839.571970009,2736401.224893696,2948816.235788694,2565078.7320172577,2666646.1051667132,228566.307002339,146446.05614902382,320539.3095248576,228566.307002339,146446.05614902382,320539.3095248576,0.0,0.0,0.0,2844405.878972348
27,2024-06-30,2629736.611055856,2632654.1654353,2864453.7072655326,2573810.208341733,2687997.4267830024,120287.34700677455,38780.98078272078,206506.90768806462,120287.34700677455,38780.98078272078,206506.90768806462,0.0,0.0,0.0,2750023.9580626306
28,2024-07-31,2644096.884777898,2283669.072064275,2501373.0206315336,2577414.8754084613,2704065.85242496,-255546.01270804353,-341621.74331828905,-163904.65382919877,-255546.01270804353,-341621.74331828905,-163904.65382919877,0.0,0.0,0.0,2388550.8720698543
29,2024-08-31,2658457.15849994,2204488.2854783903,2424193.4547879365,2585249.503989113,2723864.7044268483,-340910.43146850617,-453268.2805462594,-240458.9514302333,-340910.43146850617,-453268.2805462594,-240458.9514302333,0.0,0.0,0.0,2317546.7270314335
30,2024-09-30,2672354.197585787,2381854.989371744,2992381.484334408,2585929.41865814,2749814.6699780715,22022.62648822655,-231492.5355625748,255639.60762898246,22022.62648822655,-231492.5355625748,255639.60762898246,0.0,0.0,0.0,2694376.8240740136
31,2024-10-31,2686714.471307829,2829150.0576364296,3363158.138250081,2590589.530531873,2774761.826283472,412134.49078985513,191453.2309729955,641059.9962618747,412134.49078985513,191453.2309729955,641059.9962618747,0.0,0.0,0.0,3098848.962097684
32,2024-11-30,2700611.5103936763,2139740.719519503,2656503.948955032,2594503.231782575,2804437.062207075,-318277.43943003257,-518492.49255828385,-95138.59565590392,-318277.43943003257,-518492.49255828385,-95138.59565590392,0.0,0.0,0.0,2382334.070963644
33,2024-12-31,2714971.784115718,2449955.6604435137,2914972.1406574696,2597102.408899245,2832548.5993315172,-35175.7720195287,-255217.6503270606,181060.81140149035,-35175.7720195287,-255217.6503270606,181060.81140149035,0.0,0.0,0.0,2679796.0120961894
34,2025-01-31,2729332.05783776,2526238.0808734153,3003069.291216001,2596002.2733602477,2862486.1531085973,27564.097831834886,-178052.10797563696,263823.1080625472,27564.097831834886,-178052.10797563696,263823.1080625472,0.0,0.0,0.0,2756896.155669595
35,2025-02-28,2742302.6276512174,2417714.607205701,2791492.7617256665,2599626.50891976,2890981.1269604494,-146735.36798114178,-219839.05449116416,-73336.29639925287,-146735.36798114178,-219839.05449116416,-73336.29639925287,0.0,0.0,0.0,2595567.2596700755
36,2025-03-31,2756662.9013732593,2823254.8344398616,3196567.8849136136,2596227.7681860547,2920669.9520003553,253237.23157552988,198674.3668026496,311681.42286192195,253237.23157552988,198674.3668026496,311681.42286192195,0.0,0.0,0.0,3009900.1329487893
37,2025-04-30,2770559.9404591066,2747154.772258083,3126318.7712735296,2594515.6386795845,2954289.9765695524,163068.67009136835,103616.37292876627,224775.3628295212,163068.67009136835,103616.37292876627,224775.3628295212,0.0,0.0,0.0,2933628.610550475
38,2025-05-31,2784920.2141811484,2810485.2314786906,3233701.9362068293,2589603.758583096,2989519.1972550605,225786.2311587145,162959.51718931182,300518.0708263906,225786.2311587145,162959.51718931182,300518.0708263906,0.0,0.0,0.0,3010706.445339863
39,2025-06-30,2798817.2532669953,2697825.246720844,3162714.7297183974,2584695.0283752116,3026277.901651511,125634.65977056386,67994.16767813932,184550.4948551836,125634.65977056386,67994.16767813932,184550.4948551836,0.0,0.0,0.0,2924451.913037559
40,2025-07-31,2813177.5269890376,2352921.7003326854,2851027.067181246,2576348.3632254805,3057589.867672903,-214545.0225270034,-281598.96573086747,-146671.5844691289,-214545.0225270034,-281598.96573086747,-146671.5844691289,0.0,0.0,0.0,2598632.5044620344
41,2025-08-31,2827537.8007110795,2292111.573190293,2829007.2241333183,2565660.6458002734,3095286.0521196467,-278651.49500577926,-357337.99613831897,-208107.801205051,-278651.49500577926,-357337.99613831897,-208107.801205051,0.0,0.0,0.0,2548886.3057053
42,2025-09-30,2841434.839796927,2387118.135228189,3109923.1912258514,2564759.1364694983,3139843.867187784,-95097.63095960837,-255051.70256744765,47268.66739088389,-95097.63095960837,-255051.70256744765,47268.66739088389,0.0,0.0,0.0,2746337.2088373182
43,2025-10-31,2855795.1135189687,2825775.5665010074,3560575.0719314553,2560579.503447753,3183014.042005615,333660.011615273,193107.85717877583,477263.12082322367,333660.011615273,193107.85717877583,477263.12082322367,0.0,0.0,0.0,3189455.125134242
44,2025-11-30,2869692.1526048156,2305457.7017589267,3082415.4927663114,2545015.0409816816,3229448.2428197386,-190198.77261903576,-311546.9866369005,-49087.721906477316,-190198.77261903576,-311546.9866369005,-49087.721906477316,0.0,0.0,0.0,2679493.37998578
45,2025-12-31,2884052.426326858,2499649.451364434,3281824.510203606,2539163.7189505794,3266626.228765934,3798.9622706806294,-153237.5998401646,151602.9417251293,3798.9622706806294,-153237.5998401646,151602.9417251293,0.0,0.0,0.0,2887851.3885975387
46,2026-01-31,2898412.7000488997,2476925.7891172157,3311093.207802956,2528903.3765579523,3312117.4951099344,-22066.140193049665,-160570.46743124543,144448.724401846,-22066.140193049665,-160570.46743124543,144448.724401846,0.0,0.0,0.0,2876346.55985585
47,2026-02-28,2911383.2698623566,2340925.4682981404,3223796.27196234,2504147.7677124604,3359241.167823648,-148229.62529278727,-219755.9759878654,-65171.868481872014,-148229.62529278727,-219755.9759878654,-65171.868481872014,0.0,0.0,0.0,2763153.6445695693
