,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
23,2024-02-29,2579717.8028526073,2331851.6090121423,2543746.8053197768,2545509.686690175,2620251.0931427637,-142703.32834725213,-201591.65721200485,-75807.76643417888,-142703.32834725213,-201591.65721200485,-75807.76643417888,0.0,0.0,0.0,2437014.474505355
24,2024-03-31,2593190.610341254,2737259.2372734766,2953435.050860935,2556357.9636686663,2636186.0434403135,251888.28130957528,176823.3965361885,321722.5614225462,251888.28130957528,176823.3965361885,321722.5614225462,0.0,0.0,0.0,2845078.8916508295
25,2024-04-30,2606228.8111367193,2659342.8951685894,2885689.7178221103,2563923.8348685848,2647514.511453607,165644.95636559508,95649.6857871669,233927.01165744857,165644.95636559508,95649.6857871669,233927.01165744857,0.0,0.0,0.0,2771873.7675023144
26,2024-05-31,2619701.618625366,2736736.8306646436,2947552.5602274714,2572029.9513046443,2667521.4529939448,223839.626476259,140754.79751977217,307615.69486181956,223839.626476259,140754.79751977217,307615.69486181956,0.0,0.0,0.0,2843541.245101625
27,2024-06-30,2632739.8194208313,2653214.7055651713,2860067.9238023018,2579016.328500863,2683910.452180014,122933.2458865495,44558.66439772187,194077.79344567074,122933.2458865495,44558.66439772187,194077.79344567074,0.0,0.0,0.0,2755673.0653073806
28,2024-07-31,2646212.626909478,2287915.4981479845,2487942.712020201,2588342.5776884085,2703030.183334455,-255347.97319839813,-335850.02604292106,-171232.40964779246,-255347.97319839813,-335850.02604292106,-171232.40964779246,0.0,0.0,0.0,2390864.65371108
29,2024-08-31,2659685.4343981254,2217742.1377104744,2419962.967872747,2596949.231394124,2722029.7843602784,-340975.31437811867,-427456.6841227892,-253751.18133046431,-340975.31437811867,-427456.6841227892,-253751.18133046431,0.0,0.0,0.0,2318710.120020007
30,2024-09-30,2672723.63519359,2485405.701262494,2970144.7965141796,2603332.294078733,2741443.9220665195,57287.365279341175,-156433.6675509805,258129.9182581924,57287.365279341175,-156433.6675509805,258129.9182581924,0.0,0.0,0.0,2730011.000472931
31,2024-10-31,2686196.4426822374,2751910.145879139,3209349.6725937203,2607359.23226194,2764791.4251870573,293742.8424930809,73461.22355664233,472200.33930791024,293742.8424930809,73461.22355664233,472200.33930791024,0.0,0.0,0.0,2979939.2851753184
32,2024-11-30,2699234.643477702,2126569.835757744,2659915.864689487,2608103.7245819303,2788247.738155793,-296003.25793525705,-506697.7682401926,-60172.666140140514,-296003.25793525705,-506697.7682401926,-60172.666140140514,0.0,0.0,0.0,2403231.385542445
33,2024-12-31,2712707.4509663493,2496821.987206942,2991220.6912479256,2609723.670626969,2816611.1208223654,28462.60080875289,-219049.35898003934,280895.4249161201,28462.60080875289,-219049.35898003934,280895.4249161201,0.0,0.0,0.0,2741170.051775102
34,2025-01-31,2726180.2584549966,2495849.3276813575,2965180.411212164,2609722.300861683,2842642.3033217494,7273.078162351926,-242276.09559191955,219682.87871629986,7273.078162351926,-242276.09559191955,219682.87871629986,0.0,0.0,0.0,2733453.3366173487
35,2025-02-28,2738349.245864097,2418678.832625272,2760748.0277902954,2603860.455643331,2872713.58877004,-144425.15432052698,-198985.3885650352,-86906.09535010542,-144425.15432052698,-198985.3885650352,-86906.09535010542,0.0,0.0,0.0,2593924.09154357
36,2025-03-31,2751822.053352744,2823419.4716273923,3172324.733772468,2599572.315960912,2904023.466891085,249767.09261456452,185759.1974964242,311866.40888340597,249767.09261456452,185759.1974964242,311866.40888340597,0.0,0.0,0.0,3001589.1459673084
37,2025-04-30,2764860.254148209,2743162.22562767,3115395.6474479265,2595537.128676206,2932687.646153712,162824.97761374057,96479.28142879569,219796.7988288183,162824.97761374057,96479.28142879569,219796.7988288183,0.0,0.0,0.0,2927685.2317619496
38,2025-05-31,2778333.061636856,2810674.394728208,3204003.6762283766,2590012.2081715064,2965126.502624265,223743.53001636922,160612.34041760955,286220.4607499948,223743.53001636922,160612.34041760955,286220.4607499948,0.0,0.0,0.0,3002076.591653225
39,2025-06-30,2791371.262432321,2707455.349239868,3135261.7011568043,2582288.761071061,2999333.7476690477,127134.40758530871,66521.3140478261,194654.44761061424,127134.40758530871,66521.3140478261,194654.44761061424,0.0,0.0,0.0,2918505.67001763
40,2025-07-31,2804844.069920968,2357366.6544757048,2821667.370814636,2574236.6330910763,3042224.9067277466,-219482.29463368855,-279300.89912556537,-160141.53870370804,-219482.29463368855,-279300.89912556537,-160141.53870370804,0.0,0.0,0.0,2585361.7752872794
41,2025-08-31,2818316.877409615,2292184.2093550055,2794477.0457080035,2566061.3254346773,3081036.534513595,-286443.8906612666,-350800.1062525302,-214945.35081330704,-286443.8906612666,-350800.1062525302,-214945.35081330704,0.0,0.0,0.0,2531872.9867483485
42,2025-09-30,2831355.07820508,2415196.1867574085,3113343.533494202,2558275.3554937514,3120706.8540552766,-76377.05873565495,-212277.52505989594,61926.887463311716,-76377.05873565495,-212277.52505989594,61926.887463311716,0.0,0.0,0.0,2754978.0194694246
43,2025-10-31,2844827.885693727,2760417.7838449986,3475590.690481735,2547244.1925147325,3161498.487153836,263610.11023743474,123914.77890295164,380559.4559059411,263610.11023743474,123914.77890295164,380559.4559059411,0.0,0.0,0.0,3108437.9959311616
44,2025-11-30,2857866.086489192,2318112.8784276084,3055628.927237194,2544256.3080535927,3204173.947578984,-176906.57158593333,-292960.81539096485,-41114.76982295614,-176906.57158593333,-292960.81539096485,-41114.76982295614,0.0,0.0,0.0,2680959.514903259
45,2025-12-31,2871338.893977839,2538243.916490804,3283553.113912985,2531367.341782356,3246464.845852463,42000.67214471076,-108780.85932632568,197872.5410888398,42000.67214471076,-108780.85932632568,197872.5410888398,0.0,0.0,0.0,2913339.5661225496
46,2026-01-31,2884811.7014664863,2423039.783755746,3263480.7759656785,2516567.077218703,3295157.3535025157,-38501.73529443879,-200230.44351759963,112295.7750537128,-38501.73529443879,-200230.44351759963,112295.7750537128,0.0,0.0,0.0,2846309.9661720474
47,2026-02-28,2896980.6888755867,2350968.9433738254,3191615.1275443626,2497144.468027268,3337971.1171262087,-145589.62923312682,-212147.1027401232,-76680.20248639258,-145589.62923312682,-212147.1027401232,-76680.20248639258,0.0,0.0,0.0,2751391.0596424597
48,2026-03-31,2910453.4963642335,2718231.647685933,3626231.2725607823,2477555.1970886835,3385704.5166650577,247770.6288572252,183377.6337081111,307091.2742659067,247770.6288572252,183377.6337081111,307091.2742659067,0.0,0.0,0.0,3158224.1252214587
49,2026-04-30,2923491.6971596987,2609260.080306772,3590019.9568673517,2460440.3072843757,3433986.7214369103,160260.84794356552,91174.97284852178,231530.8836086493,160260.84794356552,91174.97284852178,231530.8836086493,0.0,0.0,0.0,3083752.545103264
50,2026-05-31,2936964.5046483455,2646564.9020040906,3689917.1608141265,2442342.4049611934,3474382.445091086,223954.75814469735,163980.85569331967,283536.01589310967,223954.75814469735,163980.85569331967,283536.01589310967,0.0,0.0,0.0,3160919.2627930427
51,2026-06-30,2950002.7054438107,2546884.619607182,3682566.318116467,2439465.7186447047,3517534.590498814,131796.92487214023,71193.00429890631,194905.29260538035,131796.92487214023,71193.00429890631,194905.29260538035,0.0,0.0,0.0,3081799.630315951
52,2026-07-31,2963475.512932458,2237448.7164709973,3404258.921154845,2414924.2731783004,3563601.885123462,-183555.89000070267,-234896.23223618697,-135311.22321935944,-183555.89000070267,-234896.23223618697,-135311.22321935944,0.0,0.0,0.0,2779919.622931755
53,2026-08-31,2976948.320421105,2140653.559206345,3388654.070719144,2391894.4497400774,3610776.7813457064,-234216.97312779038,-292013.2342372283,-184740.52236969804,-234216.97312779038,-292013.2342372283,-184740.52236969804,0.0,0.0,0.0,2742731.3472933145
54,2026-09-30,2989986.52121657,2106273.8010772164,3489208.3178010145,2377082.2999219624,3672087.7762275455,-210630.40185773716,-295108.8032701828,-142876.4258736111,-210630.40185773716,-295108.8032701828,-142876.4258736111,0.0,0.0,0.0,2779356.119358833
55,2026-10-31,3003459.3287052168,2545508.30691404,3998015.94814834,2354348.7055055667,3716349.2009044546,236639.65697931574,169847.08762997785,303530.1354394401,236639.65697931574,169847.08762997785,303530.1354394401,0.0,0.0,0.0,3240098.9856845327
56,2026-11-30,3016497.529500682,2223265.498906712,3734135.735505278,2325900.4711349146,3774970.942504397,-56924.409119836986,-116105.83062732714,11716.801918105784,-56924.409119836986,-116105.83062732714,11716.801918105784,0.0,0.0,0.0,2959573.120380845
57,2026-12-31,3029970.336989329,2306429.0403234763,3892260.1909127226,2304377.7585922326,3826519.2714866134,53355.85596238608,-26330.496138183047,128721.26630914985,53355.85596238608,-26330.496138183047,128721.26630914985,0.0,0.0,0.0,3083326.192951715
58,2027-01-31,3043443.144477976,2199723.3837706875,3798766.9960966134,2282551.5326061184,3889849.3553661304,-85130.15052360101,-171692.91822234076,-6944.875830306713,-85130.15052360101,-171692.91822234076,-6944.875830306713,0.0,0.0,0.0,2958312.993954375
59,2027-02-28,3055612.1318870764,2082514.3856662638,3783680.295637458,2253609.501097935,3951840.65150733,-146182.23016824666,-248645.8923013289,-51362.13474258206,-146182.23016824666,-248645.8923013289,-51362.13474258206,0.0,0.0,0.0,2909429.9017188298
